"dt","buyer_country","buyer_region","seller_country","seller_region","logistics_provider","parcel_qty","sum_apt","sum_bwt"
"2026-01-10","TH","Chonburi","TH","Khon Kaen","J&T","9540","9078.01","22256.0"
"2026-01-10","MY","Negeri Sembilan","MY","Perak","Pos Malaysia","17094","17534.03","47367.88"
"2026-01-10","MY","Negeri Sembilan","MY","Johor","Pos Malaysia","18099","15882.58","52396.15"
"2026-01-10","MY","Negeri Sembilan","MY","Kuala Lumpur","J&T","19705","15586.45","31115.01"
"2026-01-10","PH","Central Luzon","PH","NCR","DHL","9268","6337.75","11724.92"
"2026-01-10","ID","Riau","ID","North Sumatra","Pos Indonesia","9117","7595.22","30185.35"
"2026-01-10","ID","Riau","ID","West Java","J&T","22673","15968.62","123537.31"
"2026-01-10","MY","Negeri Sembilan","MY","Penang","Pos Malaysia","14438","12407.95","50233.95"
"2026-01-10","TH","Songkhla","TH","Songkhla","J&T","18206","17248.7","25616.01"
"2026-01-10","MY","Pahang","MY","Johor","Pos Malaysia","12422","11228.45","34209.25"
"2026-01-10","MY","Kuala Lumpur","MY","Kuala Lumpur","Pos Malaysia","18240","15310.23","26752.52"
"2026-01-10","TH","Nonthaburi","TH","BKK","Ninja Van","16511","11525.25","19537.13"
"2026-01-10","PH","Calabarzon","PH","Calabarzon","2GO Express","28247","21617.43","33366.12"
"2026-01-10","PH","Calabarzon","PH","Central Luzon","Ninja Van","10600","8935.09","14627.84"
"2026-01-10","PH","Central Luzon","PH","Central Luzon","2GO Express","28755","25120.02","35936.94"
"2026-01-10","PH","Central Luzon","PH","West Visayas","DHL","8297","5988.18","23789.5"
"2026-01-10","PH","Northern Mindanao","PH","West Visayas","2GO Express","26915","20254.84","78023.39"
"2026-01-10","ID","South Sulawesi","ID","West Java","Ninja Van","9692","6797.9","63820.39"
"2026-01-10","PH","Central Luzon","PH","Central Visayas","2GO Express","22316","19937.43","72718.74"
"2026-01-10","ID","South Sulawesi","ID","Central Java","Pos Indonesia","13058","10886.71","72994.37"
"2026-01-10","ID","Jakarta","ID","Jakarta","SiCepat","28212","20720.74","45074.85"
"2026-01-10","MY","Kuala Lumpur","MY","Johor","Pos Malaysia","9131","7904.82","22977.34"
"2026-01-10","TH","Nonthaburi","TH","Nonthaburi","Ninja Van","11308","8364.1","13541.2"
"2026-01-10","PH","SOCCSKSARGEN","PH","Central Luzon","J&T","13989","11215.94","82006.22"
"2026-01-10","ID","Central Java","ID","West Java","SiCepat","29600","19914.58","84704.37"
"2026-01-10","PH","SOCCSKSARGEN","PH","NCR","2GO Express","24863","17893.06","136733.44"
"2026-01-10","PH","Central Visayas","PH","Central Visayas","LBC Express","15091","13158.23","10442.31"
"2026-01-10","ID","Central Java","ID","Central Java","Pos Indonesia","14954","12883.21","18326.5"
"2026-01-10","PH","Central Visayas","PH","NCR","J&T","9603","6604.19","27126.25"
"2026-01-10","TH","Khon Kaen","TH","Phuket","Kerry Express","23612","18636.01","162001.18"
"2026-01-10","TH","BKK","TH","Phuket","DHL","30166","22047.6","97471.79"
"2026-01-10","TH","BKK","TH","Nonthaburi","J&T","20359","14314.67","23832.25"
"2026-01-10","PH","Central Visayas","PH","Central Luzon","DHL","19833","15419.5","61563.89"
"2026-01-10","PH","SOCCSKSARGEN","PH","Northern Mindanao","Ninja Van","13915","13518.26","30621.23"
"2026-01-10","TH","Khon Kaen","TH","Nonthaburi","Ninja Van","7266","5418.61","20149.11"
"2026-01-10","PH","SOCCSKSARGEN","PH","Calabarzon","J&T","21855","15669.47","112538.72"
"2026-01-10","MY","Johor","MY","Negeri Sembilan","Pos Malaysia","25865","22361.22","59990.58"
"2026-01-10","TH","Korat","TH","Korat","J&T","12324","8246.45","15961.68"
"2026-01-10","TH","Korat","TH","Nonthaburi","FedEx","17932","13984.16","31022.28"
"2026-01-10","MY","Johor","MY","Johor","Pos Malaysia","23321","20123.5","34158.73"
"2026-01-10","ID","Banten","ID","Central Java","Pos Indonesia","25799","21146.04","68624.01"
"2026-01-10","ID","North Sumatra","ID","Bali","Ninja Van","24724","22360.53","257179.69"
"2026-01-10","TH","Nonthaburi","TH","Songkhla","Kerry Express","19507","19999.55","82805.99"
"2026-01-10","ID","North Sumatra","ID","East Java","Pos Indonesia","9313","8687.89","84780.34"
"2026-01-10","TH","BKK","TH","Nakhon Sawan","Kerry Express","25973","22285.98","58178.94"
"2026-01-10","TH","BKK","TH","Chiang Mai","J&T","14992","14680.95","45635.41"
"2026-01-10","TH","Korat","TH","Chonburi","Ninja Van","17220","13541.34","31595.64"
"2026-01-10","ID","Bali","ID","Riau","Ninja Van","23058","21361.73","179595.7"
"2026-01-10","TH","BKK","TH","BKK","J&T","16232","10724.57","19518.33"
"2026-01-10","ID","Central Java","ID","Jakarta","Pos Indonesia","28137","21743.74","71179.25"
"2026-01-10","ID","South Sulawesi","ID","East Java","J&T","21747","18897.8","95784.38"
"2026-01-10","PH","Central Visayas","PH","Calabarzon","LBC Express","13952","10386.24","51630.93"
"2026-01-10","ID","Bali","ID","East Java","Pos Indonesia","11280","10701.8","27544.76"
"2026-01-10","MY","Perak","MY","Kuala Lumpur","J&T","17513","13922.87","32693.85"
"2026-01-10","ID","North Sumatra","ID","Uknown","Ninja Van","25184","20329.09","159357.72"
"2026-01-10","ID","North Sumatra","ID","North Sumatra","Pos Indonesia","11527","9455.32","15725.6"
"2026-01-10","TH","Nonthaburi","TH","Khon Kaen","J&T","10532","10000.65","25506.2"
"2026-01-10","MY","Kuala Lumpur","MY","Kedah","J&T","16499","15500.56","37131.56"
"2026-01-10","PH","","PH","Central Luzon","DHL","27895","22105.49","151687.61"
"2026-01-10","PH","Ilocos Region","PH","NCR","J&T","18617","12965.83","36309.86"
"2026-01-10","PH","Ilocos Region","PH","Central Visayas","J&T","15690","13551.0","66299.34"
"2026-01-10","MY","Perak","MY","Pahang","J&T","18485","17591.82","43098.62"
"2026-01-10","TH","Nakhon Sawan","TH","Surat Thani","Ninja Van","7979","7832.16","32905.11"
"2026-01-10","TH","Nakhon Sawan","TH","Khon Kaen","J&T","14238","13724.78","38606.59"
"2026-01-10","TH","Nakhon Sawan","TH","Nonthaburi","Kerry Express","21905","17290.49","57812.87"
"2026-01-10","TH","Nakhon Sawan","TH","Korat","FedEx","8911","5863.39","20907.42"
"2026-01-10","PH","West Visayas","PH","Central Luzon","DHL","11996","10048.57","34641.41"
"2026-01-10","TH","Khon Kaen","TH","Chiang Mai","Kerry Express","13898","15181.66","54641.38"
"2026-01-10","TH","Surat Thani","TH","Khon Kaen","Ninja Van","16417","17157.98","82357.46"
"2026-01-10","TH","Surat Thani","TH","Surat Thani","Kerry Express","20948","21254.05","38230.54"
"2026-01-10","TH","Surat Thani","TH","Songkhla","J&T","18876","17826.15","43634.59"
"2026-01-10","ID","South Sulawesi","ID","Jakarta","SiCepat","20067","13979.58","172555.87"
"2026-01-10","MY","Selangor","MY","Kuala Lumpur","J&T","19358","15333.25","22536.47"
"2026-01-10","MY","Johor","MY","Selangor","DHL","22509","16314.21","48165.41"
"2026-01-10","PH","West Visayas","PH","West Visayas","DHL","28449","19786.98","33208.58"
"2026-01-10","ID","Bali","ID","West Java","SiCepat","15155","11101.76","84418.7"
"2026-01-10","MY","Sarawak","MY","Kuala Lumpur","FedEx","11487","8495.49","54102.19"
"2026-01-10","TH","Khon Kaen","TH","Korat","Kerry Express","6901","4815.92","16216.64"
"2026-01-10","ID","South Sulawesi","ID","Riau","SiCepat","16386","14504.72","194504.12"
"2026-01-10","TH","BKK","TH","Khon Kaen","Kerry Express","27116","27419.74","84271.89"
"2026-01-10","ID","South Sulawesi","ID","Banten","Ninja Van","27308","20853.96","200563.66"
"2026-01-10","ID","Central Java","ID","Banten","Pos Indonesia","8415","6353.62","22428.02"
"2026-01-10","ID","South Sulawesi","ID","South Sulawesi","Ninja Van","15581","15154.34","22766.51"
"2026-01-10","ID","Central Java","ID","East Java","J&T","20891","18152.85","39015.52"
"2026-01-10","ID","South Sulawesi","ID","North Sumatra","Pos Indonesia","17782","14464.03","191303.51"
"2026-01-10","PH","West Visayas","PH","Northern Mindanao","DHL","26103","24776.77","57114.49"
"2026-01-10","MY","Penang","MY","Negeri Sembilan","Pos Malaysia","18138","16067.0","52333.06"
"2026-01-10","TH","Nakhon Sawan","TH","Nakhon Sawan","Ninja Van","11742","9644.64","17424.49"
"2026-01-10","PH","Ilocos Region","PH","Northern Mindanao","LBC Express","14291","14920.93","94926.47"
"2026-01-10","MY","Sarawak","MY","Kedah","Pos Malaysia","11350","11290.55","85003.61"
"2026-01-10","MY","Selangor","MY","Selangor","J&T","19485","15240.69","25365.32"
"2026-01-10","MY","Selangor","MY","Sabah","J&T","26423","26752.75","169006.58"
"2026-01-10","MY","Sarawak","MY","Sarawak","J&T","9841","9172.6","13064.27"
"2026-01-10","MY","Selangor","MY","Sarawak","Ninja Van","23536","23061.21","104087.79"
"2026-01-10","MY","Selangor","MY","Penang","FedEx","30012","23084.81","60729.38"
"2026-01-10","MY","Selangor","MY","Perak","Pos Malaysia","17875","19055.09","38929.14"
"2026-01-10","ID","Central Java","ID","South Sulawesi","J&T","30789","28576.11","134241.22"
"2026-01-10","TH","BKK","TH","Korat","Kerry Express","8324","5853.27","18491.88"
"2026-01-10","PH","SOCCSKSARGEN","PH","SOCCSKSARGEN","LBC Express","25101","21943.23","48748.86"
"2026-01-10","TH","Khon Kaen","TH","Nakhon Sawan","Kerry Express","16324","14636.8","50597.02"
"2026-01-10","PH","Central Visayas","PH","Bicol Region","LBC Express","18037","16920.72","49288.6"
"2026-01-10","ID","Jakarta","ID","North Sumatra","Ninja Van","11463","9710.89","63423.96"
"2026-01-10","ID","Banten","ID","East Java","Pos Indonesia","24531","22201.39","87008.16"
"2026-01-10","PH","Ilocos Region","PH","SOCCSKSARGEN","J&T","9538","8122.53","53923.75"
"2026-01-10","TH","","TH","Korat","J&T","24348","15785.97","129878.93"
"2026-01-10","MY","Pahang","MY","Sarawak","DHL","22999","21342.1","96065.3"
"2026-01-10","MY","Pahang","MY","Pahang","Pos Malaysia","10919","10794.09","17733.71"
"2026-01-10","ID","North Sumatra","ID","Riau","SiCepat","25717","22139.21","102191.74"
"2026-01-10","ID","East Java","ID","South Sulawesi","Ninja Van","27753","26616.19","96586.95"
"2026-01-10","ID","East Java","ID","Jakarta","J&T","15744","11058.03","49184.57"
"2026-01-10","MY","Penang","MY","Penang","Ninja Van","24052","20347.88","28529.55"
"2026-01-10","ID","East Java","ID","East Java","Pos Indonesia","18940","17320.17","23526.88"
"2026-01-10","MY","Penang","MY","Perak","FedEx","23681","22621.12","36342.8"
"2026-01-10","MY","Penang","MY","Pahang","Pos Malaysia","15582","15198.71","44875.26"
"2026-01-10","ID","Riau","ID","Jakarta","Ninja Van","16626","12955.43","83296.91"
"2026-01-10","ID","West Java","ID","Banten","DHL","31630","22240.78","56515.19"
"2026-01-10","TH","Chonburi","TH","Nonthaburi","Kerry Express","7317","5755.52","12628.38"
"2026-01-10","TH","Chonburi","TH","Korat","Ninja Van","12351","8452.28","23038.38"
"2026-01-10","TH","Chonburi","TH","BKK","J&T","15817","11261.2","20227.16"
"2026-01-10","TH","Chonburi","TH","Phuket","Kerry Express","25123","19838.13","104495.92"
"2026-01-10","TH","Chonburi","TH","Songkhla","Kerry Express","10014","10164.88","43390.2"
"2026-01-10","TH","Chonburi","TH","Chiang Mai","DHL","15262","14952.84","47611.01"
"2026-01-10","ID","Riau","ID","Central Java","SiCepat","7368","5919.83","62810.32"
"2026-01-10","MY","Sarawak","MY","Penang","Pos Malaysia","16790","14317.57","122485.03"
"2026-01-10","ID","Jakarta","ID","Riau","Pos Indonesia","13314","12305.27","56387.46"
"2026-01-10","TH","Nonthaburi","TH","Surat Thani","Ninja Van","23099","21647.01","64916.05"
"2026-01-10","PH","Ilocos Region","PH","Bicol Region","2GO Express","11015","10570.72","34442.89"
"2026-01-10","ID","East Java","ID","Banten","Ninja Van","23958","17871.64","87196.29"
"2026-01-10","PH","Northern Mindanao","PH","Central Luzon","DHL","7972","6501.67","36742.51"
"2026-01-10","PH","Calabarzon","PH","Northern Mindanao","2GO Express","15835","15829.39","54357.89"
"2026-01-10","MY","Sabah","MY","Selangor","Ninja Van","15611","12237.21","119566.79"
"2026-01-10","MY","Sabah","MY","Perak","Pos Malaysia","9746","10368.44","96549.07"
"2026-01-10","MY","Kedah","MY","Penang","Pos Malaysia","20412","18382.88","37943.99"
"2026-01-10","MY","Sabah","MY","Sarawak","Ninja Van","8485","8260.5","37388.29"
"2026-01-10","MY","Sabah","MY","Kuala Lumpur","Pos Malaysia","20737","17462.84","199485.21"
"2026-01-10","MY","Sabah","MY","Penang","Pos Malaysia","14256","12702.94","145602.03"
"2026-01-10","TH","Phuket","TH","Chonburi","J&T","14446","10775.5","46512.32"
"2026-01-10","TH","Phuket","TH","Chiang Mai","DHL","6630","6565.55","33061.8"
"2026-01-10","TH","Phuket","TH","Nakhon Sawan","Kerry Express","16600","13662.26","84152.94"
"2026-01-10","TH","Nakhon Sawan","TH","Songkhla","Kerry Express","11998","12415.88","74709.23"
"2026-01-10","PH","Calabarzon","PH","West Visayas","J&T","18390","13244.0","46987.77"
"2026-01-10","MY","Sarawak","MY","Selangor","Pos Malaysia","10281","8260.08","66063.04"
"2026-01-10","PH","Central Luzon","PH","Bicol Region","LBC Express","22302","22897.87","64498.29"
"2026-01-10","PH","Central Luzon","PH","Ilocos Region","2GO Express","19843","20751.57","30753.77"
"2026-01-10","MY","Johor","MY","Pahang","Ninja Van","14183","12399.73","29159.01"
"2026-01-10","PH","NCR","PH","SOCCSKSARGEN","LBC Express","23635","22104.66","124896.04"
"2026-01-10","PH","NCR","PH","NCR","2GO Express","14873","11040.75","18639.86"
"2026-01-10","ID","West Java","ID","Central Java","Pos Indonesia","22856","18810.43","48772.44"
"2026-01-10","ID","West Java","ID","West Java","Ninja Van","29674","21228.47","37075.76"
"2026-01-10","ID","West Java","ID","North Sumatra","DHL","31990","24945.45","201564.7"
"2026-01-10","MY","Johor","MY","Kedah","Pos Malaysia","25035","24651.96","95784.34"
"2026-01-10","MY","Kuala Lumpur","MY","Penang","FedEx","7856","5962.46","16839.24"
"2026-01-10","PH","Northern Mindanao","PH","Calabarzon","LBC Express","27608","22309.79","150142.35"
"2026-01-10","MY","Sabah","MY","Negeri Sembilan","Pos Malaysia","21706","19592.02","206104.71"
"2026-01-10","MY","","MY","Sarawak","J&T","25695","25628.09","128915.8"
"2026-01-10","TH","Chiang Mai","TH","Nonthaburi","Ninja Van","21771","16875.3","72026.27"
"2026-01-10","TH","Nonthaburi","TH","Nakhon Sawan","J&T","18978","15002.07","33535.41"
"2026-01-10","MY","Kuala Lumpur","MY","Negeri Sembilan","Ninja Van","19711","16021.49","13306.81"
"2026-01-10","PH","SOCCSKSARGEN","PH","Central Visayas","J&T","12455","10124.92","39064.13"
"2026-01-10","PH","West Visayas","PH","Ilocos Region","Ninja Van","24550","25874.64","80194.42"
"2026-01-10","MY","Kedah","MY","Negeri Sembilan","Pos Malaysia","25174","23103.2","86974.59"
"2026-01-10","ID","Jakarta","ID","West Java","Pos Indonesia","24855","18583.93","37929.27"
"2026-01-10","TH","","TH","Chiang Mai","J&T","25577","24522.47","127401.85"
"2026-01-10","ID","West Java","ID","Riau","Pos Indonesia","12902","11857.49","58212.19"
"2026-01-10","ID","West Java","ID","Bali","Ninja Van","25736","23833.63","101092.33"
"2026-01-10","MY","Kuala Lumpur","MY","Pahang","Ninja Van","8443","7376.71","14638.82"
"2026-01-10","TH","Korat","TH","Uknown","J&T","7652","6617.99","39902.33"
"2026-01-10","ID","Bali","ID","North Sumatra","DHL","12501","9759.26","118498.57"
"2026-01-10","PH","Northern Mindanao","PH","Bicol Region","2GO Express","15419","14821.1","58829.42"
"2026-01-10","MY","Kuala Lumpur","MY","Sabah","Ninja Van","15100","14908.49","97726.81"
"2026-01-10","MY","Kedah","MY","Sarawak","Ninja Van","18831","18780.67","104197.03"
"2026-01-10","PH","Central Visayas","PH","Northern Mindanao","LBC Express","17098","17218.84","40469.6"
"2026-01-10","ID","East Java","ID","Central Java","Pos Indonesia","21075","17901.98","41002.68"
"2026-01-10","MY","Kedah","MY","Selangor","J&T","18956","15437.29","50794.65"
"2026-01-10","MY","Penang","MY","Sarawak","Pos Malaysia","21143","21474.52","137581.75"
"2026-01-10","MY","Penang","MY","Johor","Ninja Van","8435","7389.3","26153.97"
"2026-01-10","ID","East Java","ID","Riau","Pos Indonesia","10532","9292.99","62044.74"
"2026-01-10","MY","Sabah","MY","Sabah","J&T","21892","21924.71","32420.43"
"2026-01-10","MY","Sabah","MY","Pahang","Pos Malaysia","18619","17382.0","173637.29"
"2026-01-10","TH","Khon Kaen","TH","BKK","Ninja Van","9170","6640.96","25497.13"
"2026-01-10","MY","Negeri Sembilan","MY","Negeri Sembilan","Pos Malaysia","8699","7850.25","15277.31"
"2026-01-10","MY","Negeri Sembilan","MY","Selangor","Pos Malaysia","7603","6428.31","14904.11"
"2026-01-10","MY","Negeri Sembilan","MY","Sabah","Pos Malaysia","10340","10930.74","93083.26"
"2026-01-10","MY","Negeri Sembilan","MY","Sarawak","Ninja Van","15339","14502.32","74103.62"
"2026-01-10","MY","Negeri Sembilan","MY","Kedah","Pos Malaysia","9267","9677.65","34301.72"
"2026-01-10","TH","Nakhon Sawan","TH","BKK","J&T","12344","8400.8","27671.17"
"2026-01-10","ID","Banten","ID","Bali","DHL","20161","16972.99","91234.29"
"2026-01-10","PH","Bicol Region","PH","Northern Mindanao","2GO Express","22852","22986.27","82626.38"
"2026-01-10","TH","Phuket","TH","Khon Kaen","Ninja Van","15314","14609.0","66691.56"
"2026-01-10","TH","Uknown","TH","","J&T","10726","9279.24","56821.66"
"2026-01-10","MY","Penang","MY","Selangor","Ninja Van","22848","18455.36","49126.89"
"2026-01-10","PH","Ilocos Region","PH","Ilocos Region","DHL","18083","17463.73","27883.92"
"2026-01-10","TH","Phuket","TH","Nonthaburi","Kerry Express","18397","14648.24","80584.74"
"2026-01-10","ID","Riau","ID","East Java","SiCepat","18284","16418.35","173347.1"
"2026-01-10","TH","Songkhla","TH","Phuket","Kerry Express","12189","9555.12","31529.34"
"2026-01-10","TH","Songkhla","TH","Chonburi","FedEx","16664","12614.79","58923.09"
"2026-01-10","TH","Surat Thani","TH","Phuket","J&T","16066","12457.55","31136.46"
"2026-01-10","TH","Khon Kaen","TH","Songkhla","FedEx","12414","11928.6","63689.2"
"2026-01-10","TH","Surat Thani","TH","Nonthaburi","Kerry Express","20099","16931.49","86780.47"
"2026-01-10","ID","Uknown","ID",,"Pos Indonesia","21306","20122.35","113459.92"
"2026-01-10","TH","Surat Thani","TH","BKK","FedEx","13454","9487.69","47453.5"
"2026-01-10","MY","Pahang","MY","Penang","J&T","7236","6258.82","18595.68"
"2026-01-10","MY","Pahang","MY","Kedah","Pos Malaysia","10485","10944.92","36163.09"
"2026-01-10","TH","Phuket","TH","BKK","Ninja Van","20782","13836.57","66839.04"
"2026-01-10","MY","Pahang","MY","Perak","Ninja Van","13128","13409.61","28177.82"
"2026-01-10","ID","Jakarta","ID","Banten","Pos Indonesia","26009","20048.74","35271.44"
"2026-01-10","MY","Penang","MY","Kuala Lumpur","Ninja Van","15252","12475.33","32528.8"
"2026-01-10","TH","Surat Thani","TH","Chonburi","J&T","24323","18797.94","78670.86"
"2026-01-10","ID","Jakarta","ID","Central Java","DHL","16827","13665.62","41797.04"
"2026-01-10","ID","Jakarta","ID","South Sulawesi","Pos Indonesia","13164","13321.35","77564.57"
"2026-01-10","MY","Kedah","MY","Johor","DHL","25387","21180.55","92505.23"
"2026-01-10","MY","Kedah","MY","Perak","Pos Malaysia","25733","28135.85","63684.16"
"2026-01-10","TH","Phuket","TH","Korat","Kerry Express","11191","7622.31","57287.26"
"2026-01-10","PH","Bicol Region","PH","Calabarzon","LBC Express","14592","11005.15","42482.47"
"2026-01-10","PH","Bicol Region","PH","Central Visayas","J&T","19299","15545.87","48855.44"
"2026-01-10","TH","Chiang Mai","TH","Phuket","Kerry Express","19682","16197.03","146331.75"
